;mean;min;max;median;std;var
4096;0.004269307851791382;-0.02392256259918213;0.027974724769592285;0.010720700025558472;0.016884311404346753;0.0002850799715989538
6144;0.25372244119644166;0.0822526216506958;0.5708990097045898;0.2336462140083313;0.13058808562984456;0.017053248108467617
8192;0.2928838014602661;-0.011004209518432617;0.696657657623291;0.306428998708725;0.2025153200452351;0.041012454853024
10240;0.20403947830200195;-0.08559215068817139;0.4438432455062866;0.16532135009765625;0.16887053135410635;0.028517256359818215
12288;0.15494118332862855;-0.051383137702941895;0.333091139793396;0.15540224313735962;0.13433162530695408;0.018044985557607907
14336;0.17262686491012574;-0.004414081573486328;0.4014909863471985;0.22021833062171936;0.1316267882365491;0.017325611381469343
16384;0.21648253202438356;0.03367316722869873;0.3285970091819763;0.2557131052017212;0.10070781192192947;0.010142063382102719
18432;0.25577624440193175;0.18010610342025757;0.345014750957489;0.2703819274902344;0.05562328584927634;0.003093949928670305
20480;0.369485205411911;0.1825171709060669;0.6373134851455688;0.3875633776187897;0.1276757724334661;0.01630110286648222
22528;0.44847869873046875;0.26731860637664795;0.6446002721786499;0.4380649924278259;0.13502364524203164;0.018231384774446014
24576;0.4225508630275726;0.18260276317596436;0.6652060747146606;0.426024854183197;0.1590301466982569;0.025290587558869114
26624;0.4473536968231201;0.12192034721374512;0.6735974550247192;0.46571701765060425;0.14986517313401979;0.022459570118489723
28672;0.5252528250217438;0.31014060974121094;0.7355034947395325;0.5252395570278168;0.149696329057391;0.022408990933258686
30720;0.5793868362903595;0.31374073028564453;0.7917734384536743;0.5888826847076416;0.1558219824069437;0.024280490201229875
32768;0.6015147984027862;0.3133893609046936;0.7826471328735352;0.6536509990692139;0.13809903154076134;0.019071342512496196
34816;0.5764581322669983;0.38422614336013794;0.7963311076164246;0.555701732635498;0.13486418797610328;0.01818834919845372
36864;0.6096609652042388;0.545567512512207;0.7663537263870239;0.5867439806461334;0.06970143866912455;0.004858290552545731
38912;0.6516989707946778;0.4382058382034302;0.8580893874168396;0.6507165431976318;0.12045845261904775;0.014510238807375373
40960;0.7104569137096405;0.5358870029449463;0.8942226767539978;0.7267187833786011;0.10299503509011336;0.010607977253213682
43008;0.6558805406093597;0.3585706949234009;0.8185261487960815;0.6899565756320953;0.12876336258261664;0.0165800035435824
45056;0.7202198088169098;0.5414794683456421;0.8819062113761902;0.7320246994495392;0.11148166488926681;0.012428161606482782
47104;0.770491498708725;0.5402369499206543;0.8485572338104248;0.8008927404880524;0.08633967768098574;0.007454539942056507
