;mean;min;max;median;std;var
4096;25.08462972640991;10.793875694274902;44.436649322509766;25.184203147888184;8.896517456804636;79.14802285922963
6144;33.413200759887694;20.66403579711914;43.905338287353516;33.45895576477051;7.857008384625384;61.732580756073595
8192;42.59584980010986;25.819517135620117;74.99945831298828;38.8305606842041;12.598875517744773;158.7316643116286
10240;45.329080772399905;20.108129501342773;63.54386520385742;47.557085037231445;12.223787142043506;149.42097209398813
12288;36.28676700592041;30.50190544128418;44.02311706542969;35.88421630859375;3.522720245077417;12.409557925078298
14336;37.72557430267334;30.837820053100586;49.438873291015625;35.67303657531738;5.871739636554998;34.477326359491016
16384;41.236745262145995;21.973472595214844;77.98974609375;37.2825984954834;15.231935268022788;232.01185200923646
18432;46.2213638305664;35.778194427490234;62.79578399658203;43.72073554992676;9.658717435813367;93.29082250488514
20480;58.72773990631104;22.259138107299805;125.59098815917969;57.554452896118164;26.525628996880894;703.6089936801685
22528;58.3741268157959;38.063316345214844;85.86084747314453;52.67867469787598;15.32575318876934;234.87871080307363
24576;51.57063293457031;34.29664993286133;85.83026123046875;48.66072082519531;14.15999311611837;200.5054050485196
26624;59.33885269165039;42.05588150024414;81.67687225341797;60.13389778137207;13.327580907475571;177.62441284530738
28672;54.099541091918944;27.332782745361328;97.3550033569336;50.4267463684082;19.57635732696948;383.23376619319157
30720;60.99552841186524;34.46459197998047;101.22453308105469;54.901174545288086;21.067124458147045;443.8237329350574
32768;54.85345096588135;22.49664878845215;89.20170593261719;52.636417388916016;19.204914742682686;368.8287502737108
34816;52.712018966674805;35.850563049316406;76.63957977294922;51.59018135070801;11.786921356788747;138.9315150711227
36864;55.580352783203125;38.543487548828125;80.46125030517578;50.907413482666016;12.71444614894698;161.65714087447267
38912;50.83803253173828;33.590126037597656;69.48460388183594;52.26858901977539;11.942694801972268;142.6279591330554
40960;46.63541679382324;23.60275650024414;74.78776550292969;43.12801170349121;14.871615500482557;221.16494759419305
43008;47.49690990447998;31.961671829223633;65.80036163330078;46.62704277038574;10.775192943771437;116.10478297550176
45056;68.50730514526367;44.63345718383789;114.6843490600586;57.33981895446777;23.697433385186077;561.5683490453317
47104;55.61667671203613;21.731353759765625;99.36620330810547;58.36586380004883;21.589733447208367;466.11659032150766
49152;53.97194709777832;23.48363494873047;107.1384048461914;57.36431884765625;23.912946706003144;571.8290201641465
51200;47.56692390441894;34.41462326049805;60.70591735839844;47.205345153808594;7.776317971784773;60.47112119830285
53248;46.063337326049805;26.402677536010742;70.47818756103516;47.20493507385254;13.497881059407106;182.19279309390112
55296;51.592999649047854;36.810916900634766;77.24649810791016;46.54473876953125;12.802132604482006;163.89459922274122
57344;75.50851249694824;39.072898864746094;197.1721954345703;55.547611236572266;44.80058288555923;2007.0922268858624
