;mean;min;max;median;std;var
4096;-0.012382328510284424;-0.06255972385406494;0.037308335304260254;-0.008921563625335693;0.020160596535389118;0.0004064496526627437
6144;0.23905961215496063;0.13764727115631104;0.3440433144569397;0.23486939072608948;0.05126995990848556;0.0026286087890177168
8192;0.34219527542591094;0.2652345895767212;0.41370266675949097;0.3403533697128296;0.04325020712903742;0.001870580416704639
10240;0.3937129437923431;0.25880104303359985;0.5019710659980774;0.39748725295066833;0.05416732776616765;0.002934099397327437
12288;0.4186531662940979;0.33943629264831543;0.5286871194839478;0.4152831435203552;0.04649727270565553;0.002161996369064099
14336;0.4397526800632477;0.3421797752380371;0.49922412633895874;0.4504624307155609;0.04175868044343418;0.001743787392376852
16384;0.44581212401390075;0.3475542664527893;0.5042411088943481;0.44608908891677856;0.04348841054170199;0.0018912418514436167
18432;0.4529057115316391;0.32097262144088745;0.5948424339294434;0.4591200053691864;0.06536932438206333;0.00427314857016742
20480;0.47912369966506957;0.36321717500686646;0.600346565246582;0.4721563756465912;0.0705320568007482;0.00497477103654397
22528;0.48638025522232053;0.3483567237854004;0.6485236883163452;0.4908573627471924;0.0674520702739918;0.004549781784247529
24576;0.44586642682552335;0.29567408561706543;0.5970683097839355;0.4193708002567291;0.07690748829482721;0.005914761755818985
26624;0.4553539872169495;0.256289541721344;0.6508744955062866;0.4545285403728485;0.09131546125149262;0.00833851346357285
28672;0.49702480137348176;0.2871512770652771;0.6373261213302612;0.5167722105979919;0.08511371378702332;0.007244344274619322
30720;0.4828390717506409;0.38535743951797485;0.5780210494995117;0.4835195243358612;0.056471906755727046;0.00318907625262753
32768;0.5134046286344528;0.34676146507263184;0.7040287256240845;0.5156450569629669;0.08971970676502297;0.00804962578200171
34816;0.5451804012060165;0.4105955958366394;0.7017984390258789;0.5326882898807526;0.08410242545894812;0.007073217968077925
36864;0.5811381757259368;0.3641173839569092;0.7917752265930176;0.579335629940033;0.09570802490494905;0.009160026031206348
38912;0.6011569619178772;0.4506053924560547;0.760295033454895;0.6094112992286682;0.08801159483888424;0.007746040826083914
40960;0.577959206700325;0.4186593294143677;0.7106447219848633;0.5809081792831421;0.07783321917997042;0.006058010007917316
43008;0.6007095724344254;0.4011303186416626;0.7478373050689697;0.6097386479377747;0.10603358149008159;0.011243120403613771
45056;0.6502816379070282;0.5209105610847473;0.7541252374649048;0.6752900779247284;0.07624959705553722;0.00581400105113179
47104;0.6571594297885894;0.43728572130203247;0.7937813997268677;0.6448054313659668;0.0857645822942022;0.007355563576098981
49152;0.6884567767381669;0.5143857002258301;0.8373656272888184;0.704588770866394;0.08801971536377086;0.00774747029271924
51200;0.6920068085193634;0.4993498921394348;0.8225576281547546;0.6834894716739655;0.09101319546243565;0.008283401748283516
53248;0.7002808183431626;0.5207610130310059;0.8345339894294739;0.6948511600494385;0.07664212711229659;0.0058740156482974286
55296;0.6979741156101227;0.48772627115249634;0.8065736293792725;0.7155748009681702;0.09003443164252585;0.00810619888119266
57344;0.7305482298135757;0.5653072595596313;0.8338541388511658;0.7500885426998138;0.07167811053500261;0.005137751529868053
59392;0.733239009976387;0.5694303512573242;0.8838040828704834;0.7318922281265259;0.07696751071098269;0.005923997705045236
61440;0.764020049571991;0.522923469543457;0.8809747099876404;0.7797014117240906;0.0882526305431637;0.00778852679778815
63488;0.7664696991443634;0.5770614147186279;0.8940532803535461;0.7734409272670746;0.0837106291154002;0.007007469426896088
65536;0.7787168383598327;0.6480854749679565;0.8748456835746765;0.789613276720047;0.05808974699242218;0.0033744187056436213
67584;0.78121437728405;0.656513512134552;0.8947829008102417;0.7798753380775452;0.06071833237009406;0.003686715885805212
69632;0.8146766632795334;0.6478434801101685;0.8706656694412231;0.8243557810783386;0.05531794432977165;0.003060074964871715
71680;0.8027683675289154;0.6018062829971313;0.9151561856269836;0.8067667484283447;0.07321344326801274;0.005360208275158521
73728;0.8391641527414322;0.7128587961196899;0.911839485168457;0.8503897190093994;0.05680827201840399;0.0032271797697169813
75776;0.8146202534437179;0.594937264919281;0.9257546067237854;0.8507637083530426;0.08646980003236412;0.007477026317637038
77824;0.8039469987154007;0.6677175164222717;0.9196624755859375;0.8146313726902008;0.07634352362314596;0.005828333599197846
79872;0.848656615614891;0.6619244813919067;0.9241886138916016;0.8688996732234955;0.06425012449922272;0.004128078498165619
81920;0.855039969086647;0.7142481803894043;0.9369491338729858;0.8715874552726746;0.07061781713440562;0.004986876096828352
83968;0.8615057051181794;0.7250012159347534;0.9405755996704102;0.8888415396213531;0.06595400497984626;0.004349930772881585
86016;0.8703248739242554;0.765670657157898;0.9545333385467529;0.8775705695152283;0.05080369306370592;0.002581015228911241
88064;0.8854847371578216;0.7959610819816589;0.9452176094055176;0.8863497376441956;0.03922449315923456;0.0015385608635988392
90112;0.8772678971290588;0.7660019397735596;0.9386559724807739;0.8890191912651062;0.043453770169529865;0.0018882301419463233
92160;0.880358162522316;0.7087162733078003;0.9535128474235535;0.8933050036430359;0.05845575573303798;0.0034170753783206026
94208;0.8929656565189361;0.7719269394874573;0.9540773630142212;0.9114736616611481;0.05461487569366752;0.0029827846470347552
96256;0.8865472495555877;0.776986837387085;0.9480360150337219;0.8917405903339386;0.054076051430572404;0.0029242193383219118
98304;0.8973884284496307;0.7927767038345337;0.9441283345222473;0.8992986083030701;0.03641772961132746;0.0013262510300437568
100352;0.9160480588674546;0.8305517435073853;0.9589431881904602;0.9272564649581909;0.03283655608744415;0.0010782394156838657
