Wall time,Step,Value
1741457393.445851,2048,47.28535842895508
1741457393.447892,4096,27.404417037963867
1741457393.449818,6144,28.378543853759766
1741457393.451822,8192,21.388267517089844
1741457393.453793,10240,24.039993286132812
1741457393.456065,12288,24.223615646362305
1741457393.457801,14336,22.2330379486084
1741457393.460006,16384,22.676637649536133
1741457393.461782,18432,24.046688079833984
1741457393.463864,20480,25.565372467041016
1741457393.465871,22528,22.280292510986328
1741457393.46782,24576,22.83184242248535
1741457393.470069,26624,23.303930282592773
1741457393.4718,28672,23.108137130737305
1741457393.473826,30720,22.437307357788086
1741457393.475786,32768,22.55433464050293
1741457393.477807,34816,22.54660987854004
1741457393.480097,36864,22.723819732666016
1741457393.481848,38912,23.28700065612793
1741457393.484001,40960,24.002553939819336
1741457393.485848,43008,25.50968360900879
1741457393.48775,45056,26.27113914489746
1741457393.489874,47104,26.018239974975586
1741457393.491797,49152,27.86859130859375
1741457393.493799,51200,29.330595016479492
1741457393.495976,53248,30.98453712463379
1741457393.497971,55296,32.88177490234375
1741457393.499779,57344,36.203983306884766
1741457393.501846,59392,38.25901412963867
1741457393.503864,61440,39.33415222167969
1741457393.505817,63488,41.62237548828125
1741457393.507821,65536,44.830238342285156
1741457393.510032,67584,47.41755676269531
1741457393.511851,69632,49.12627029418945
1741457393.513864,71680,51.26757049560547
1741457393.515801,73728,54.18404006958008
1741457393.517829,75776,56.38047409057617
1741457393.519889,77824,60.17522430419922
1741457393.521944,79872,63.41703796386719
1741457393.523866,81920,66.32217407226562
1741457393.526666,83968,68.92793273925781
1741457393.529964,86016,74.37913513183594
1741457393.531854,88064,76.3189468383789
1741457393.533838,90112,79.78753662109375
1741457393.535869,92160,82.403076171875
1741457393.537779,94208,84.73030090332031
1741457393.541108,96256,86.31376647949219
1741457393.543826,98304,87.99322509765625
1741457393.545857,100352,89.46868133544922
1741457393.547779,102400,91.15997314453125
1741457393.549838,104448,91.56417846679688
1741457393.551846,106496,90.66484069824219
1741457393.553806,108544,92.50788879394531
1741457393.555824,110592,92.43328857421875
1741457393.55779,112640,92.97212219238281
1741457393.559807,114688,93.06082153320312
1741457393.561793,116736,93.27944946289062
1741457393.563799,118784,93.62004089355469
1741457393.565894,120832,94.67176818847656
1741457393.567814,122880,95.81867980957031
1741457393.569815,124928,96.67352294921875
1741457393.571789,126976,97.00096893310547
1741457393.57416,129024,96.57854461669922
1741457393.575957,131072,97.10865783691406
1741457393.57797,133120,97.88800048828125
1741457393.579838,135168,99.28633117675781
1741457393.581784,137216,100.59825134277344
1741457393.583781,139264,101.4761962890625
1741457393.585847,141312,102.56495666503906
1741457393.588648,143360,103.86299896240234
1741457393.592005,145408,105.55257415771484
1741457393.593819,147456,107.02264404296875
1741457393.595856,149504,109.6576156616211
1741457393.597801,151552,112.5479507446289
1741457393.599863,153600,114.0654067993164
1741457393.602025,155648,117.02751922607422
1741457393.605425,157696,118.60869598388672
1741457393.607881,159744,121.62818908691406
1741457393.609824,161792,123.48084259033203
1741457393.611835,163840,127.51150512695312
1741457393.613898,165888,129.54171752929688
1741457393.616019,167936,133.2939453125
1741457393.61788,169984,135.60678100585938
1741457393.620271,172032,137.96957397460938
1741457393.623831,174080,141.37684631347656
1741457393.62583,176128,142.72354125976562
1741457393.627869,178176,145.4921875
1741457393.629919,180224,146.4858856201172
1741457393.631827,182272,149.2354278564453
1741457393.633873,184320,150.62847900390625
1741457393.637918,186368,151.07923889160156
1741457393.639802,188416,153.09107971191406
1741457393.641822,190464,154.9248046875
1741457393.643878,192512,158.66827392578125
1741457393.645812,194560,159.23495483398438
1741457393.647839,196608,161.75286865234375
1741457393.649918,198656,164.4265899658203
1741457393.651839,200704,165.54263305664062
