;mean;min;max;median;std;var
4096;0.008028717199340462;0.005677248816937208;0.009860099293291569;0.008054941426962614;0.001235118918712393;1.5255187433612705e-06
6144;0.006324467109516263;0.004302441142499447;0.008992686867713928;0.006258261855691671;0.0012378236746288522;1.5322074494716745e-06
8192;0.006230088090524078;0.004841468296945095;0.008979100733995438;0.0059854446444660425;0.001110313332419279;1.2327956961480045e-06
10240;0.007153891073539853;0.004485139157623053;0.009425758384168148;0.006861457135528326;0.0014434418400906914;2.083524345724401e-06
12288;0.0072573532816022635;0.004222640302032232;0.00863724760711193;0.007324519567191601;0.0011955093629847056;1.4292426369840967e-06
14336;0.007058850768953562;0.00525484886020422;0.009169920347630978;0.006927812937647104;0.0012146304659318486;1.4753271687698197e-06
16384;0.00765660465694964;0.005451064091175795;0.009701927192509174;0.007951660547405481;0.0014156382119114442;2.004031547023831e-06
18432;0.008256301470100879;0.006582702975720167;0.010812947526574135;0.007447677664458752;0.0014875670047922408;2.2128555937465585e-06
20480;0.007261890871450305;0.005258042830973864;0.010478008538484573;0.007046307437121868;0.0016469355767547462;2.7123967939804883e-06
22528;0.0077996638137847185;0.0059636542573571205;0.009549736976623535;0.0074215480126440525;0.0012294710242267753;1.511598999413236e-06
24576;0.008472657296806574;0.0052640726789832115;0.013850137591362;0.008430324960500002;0.0021652113683569467;4.688140269662162e-06
26624;0.007849624613299966;0.006582019850611687;0.009469354525208473;0.007745606824755669;0.0010455478980325842;1.0931704070803551e-06
28672;0.008594715781509877;0.005561511963605881;0.011558545753359795;0.008574516978114843;0.0015952303021428522;2.5447597168747756e-06
30720;0.008720877254381776;0.006198276299983263;0.010431479662656784;0.009103020187467337;0.0014901904336773039;2.2206675286233507e-06
32768;0.009135065041482449;0.0065953051671385765;0.011141499504446983;0.00921248085796833;0.0012362232741741448;1.5282479836098427e-06
34816;0.008811976574361325;0.006608852185308933;0.011224370449781418;0.008783879224210978;0.001345039523219282;1.8091313190219534e-06
36864;0.009447657596319914;0.007224887143820524;0.011946732178330421;0.009303290396928787;0.0014617954091035088;2.136845818076095e-06
38912;0.008719151839613914;0.007285098545253277;0.011905753053724766;0.008533314801752567;0.0012518554721483869;1.5671421231478604e-06
40960;0.008741076523438095;0.0063728997483849525;0.011495190672576427;0.009215030819177628;0.0016291470410891135;2.654120081489414e-06
43008;0.010003030393272638;0.008862940594553947;0.01210914645344019;0.009581419173628092;0.0010744847944954125;1.154517573601849e-06
45056;0.009563716081902384;0.006973970215767622;0.01223636046051979;0.009631195571273565;0.0015293893902399267;2.3390319069784546e-06
47104;0.009543374832719564;0.007924262434244156;0.011592691764235497;0.00936973374336958;0.001285134306326515;1.6515701852973329e-06
49152;0.009127954673022031;0.007332717999815941;0.011448297649621964;0.008755300659686327;0.0013031932703940839;1.698312700000428e-06
51200;0.009692415362223983;0.006301284302026033;0.016709018498659134;0.008720739744603634;0.0028800646937025883;8.294772639912183e-06
53248;0.009468000195920468;0.007545423693954945;0.013466937467455864;0.008543818723410368;0.0020042486641340734;4.017012707683217e-06
55296;0.010425961576402187;0.00815407745540142;0.016154468059539795;0.009959523566067219;0.0021427526340580404;4.591388850762671e-06
57344;0.010741732502356171;0.006951514165848494;0.01751832291483879;0.01006949320435524;0.002778390030976649;7.719451164230426e-06
59392;0.009227478271350264;0.007747012656182051;0.0116962231695652;0.008911913726478815;0.0012152768065150181;1.476897716453341e-06
61440;0.008967495709657668;0.0065660192631185055;0.01146423164755106;0.008582365699112415;0.0014992687948687776;2.2478069192672767e-06
63488;0.012894589267671109;0.008722590282559395;0.01736210472881794;0.012376014143228531;0.0029571113966715447;8.744507812324734e-06
65536;0.01111977631226182;0.0069992560893297195;0.017082277685403824;0.01025678776204586;0.0029983363641965435;8.990020952863346e-06
67584;0.01166624748148024;0.006374023389071226;0.014855966903269291;0.011773744598031044;0.002506784679868875;6.283969431225298e-06
69632;0.011315893661230803;0.008368512615561485;0.0185733400285244;0.010474016889929771;0.0028973196817256896;8.394461338115052e-06
71680;0.012041236273944378;0.007879180833697319;0.016683470457792282;0.012044364586472511;0.002607386000966489;6.7984617580360215e-06
73728;0.015466807875782251;0.00873877014964819;0.0243687741458416;0.015011881478130817;0.00434990071924158;1.892163626725841e-05
75776;0.014730102010071277;0.007860209792852402;0.020129475742578506;0.014193985611200333;0.0035665541325656685;1.2720308380521247e-05
77824;0.013274234905838966;0.009823224507272243;0.02230510488152504;0.012369081377983093;0.003770125956412168;1.4213849727212764e-05
79872;0.023462781496345998;0.008398860692977905;0.066336989402771;0.01493099145591259;0.020079303390242047;0.0004031784246373857
81920;0.013697663135826588;0.008326380513608456;0.021754976361989975;0.013528685085475445;0.0034187460081511263;1.1687824268249262e-05
83968;0.012236263882368804;0.00970337726175785;0.016913775354623795;0.011994352098554373;0.0021417100717764912;4.586922031548864e-06
86016;0.016096191294491292;0.011336395516991615;0.025134526193141937;0.014721069484949112;0.004047231327864825;1.6380081421250475e-05
88064;0.013193293940275908;0.010651429183781147;0.019308261573314667;0.01278865709900856;0.00230528378048027;5.314333308545404e-06
90112;0.014885872229933738;0.009384173899888992;0.02807675488293171;0.013093340210616589;0.005347847859677255;2.8599476730254596e-05
92160;0.013583545107394457;0.00687238946557045;0.023797083646059036;0.012787231244146824;0.004408524195552099;1.9435085582768285e-05
94208;0.014436131808906794;0.007839921861886978;0.02695820853114128;0.014149062801152468;0.004712813065644239;2.2210606991707052e-05
96256;0.013503629434853791;0.008121362887322903;0.018799729645252228;0.01324942009523511;0.0026458006755556798;7.0002612147708904e-06
98304;0.013959598541259766;0.010813617147505283;0.01786104217171669;0.013750285841524601;0.0020937377481133382;4.383737757874713e-06
100352;0.015405479725450278;0.010597625747323036;0.025470402091741562;0.013376716058701277;0.004806293140480961;2.3100453752234336e-05
102400;0.018451332487165926;0.00991849135607481;0.03151964396238327;0.01545962831005454;0.006364688602516007;4.0509261006997165e-05
104448;0.016903657466173172;0.01157226599752903;0.02508542686700821;0.016936042346060276;0.004387586496368174;1.9250915263112343e-05
106496;0.015554573107510804;0.010496308095753193;0.02388054132461548;0.014618349727243185;0.003869478353908661;1.4972862731367682e-05
108544;0.017295067105442284;0.01177847571671009;0.024225834757089615;0.016244358383119106;0.004100989528520887;1.6818115113037968e-05
110592;0.01643561916425824;0.010747221298515797;0.029343847185373306;0.015274769626557827;0.005533583510853914;3.062054647159432e-05
112640;0.016030277870595456;0.00971926935017109;0.024516236037015915;0.015328009612858295;0.004918249660332949;2.418917972136517e-05
114688;0.01413493398576975;0.007854156196117401;0.017382096499204636;0.014513418078422546;0.003085752743977115;9.521869996962293e-06
116736;0.021164757385849952;0.010417290031909943;0.05023781955242157;0.01869870536029339;0.010391121337205395;0.00010797540264452525
118784;0.01380048543214798;0.010331938043236732;0.018971769139170647;0.013985431287437677;0.002612276404946442;6.823988015839908e-06
120832;0.016134325042366983;0.010879834182560444;0.023067370057106018;0.015542434062808752;0.003552603595980069;1.2620992310170519e-05
122880;0.018630728404968978;0.0093802185729146;0.03940781205892563;0.017378871329128742;0.007849138300343178;6.160897205791418e-05
124928;0.018558486457914115;0.012820453383028507;0.0290389247238636;0.017194731160998344;0.004758827736014221;2.2646441421058238e-05
126976;0.016319259349256755;0.009967743419110775;0.027977727353572845;0.014312388375401497;0.006132029320666957;3.760178358951927e-05
129024;0.017101744655519724;0.010308411903679371;0.02566247433423996;0.01733300695195794;0.004937066630485779;2.437462691385621e-05
131072;0.015403319709002971;0.011058678850531578;0.02278731018304825;0.014137507416307926;0.003893383219740819;1.5158432895759388e-05
133120;0.029594906512647866;0.011269974522292614;0.1561492532491684;0.014994501136243343;0.04238120961654864;0.0017961669285618351
135168;0.018307675886899234;0.010376086458563805;0.034954287111759186;0.015662285964936018;0.007594010921713216;5.7669001879099604e-05
137216;0.015195847302675248;0.011109912768006325;0.020899087190628052;0.014089738018810749;0.0030729327062171204;9.442915416938875e-06
139264;0.019046236760914326;0.010254506021738052;0.025998657569289207;0.01961861364543438;0.0042827980343827015;1.8342359003312333e-05
141312;0.02255908604711294;0.009496711194515228;0.048769738525152206;0.017002408392727375;0.0137566985317757;0.00018924675449415968
143360;0.016437348630279302;0.011369289830327034;0.02602643147110939;0.014924041461199522;0.004283192816138659;1.8345740700221814e-05
145408;0.017417151760309935;0.010134216398000717;0.027312833815813065;0.016726181842386723;0.004638891654096687;2.1519315778447897e-05
147456;0.023230408690869807;0.01224712934345007;0.08029113709926605;0.01692410744726658;0.019419232607642986;0.00037710659506974466
149504;0.024510377366095782;0.012155232019722462;0.0860784649848938;0.019000250846147537;0.020969290519143067;0.0004397111448762233
151552;0.019440633337944747;0.009654399938881397;0.041991036385297775;0.017678508535027504;0.008355120844936321;6.980804433348941e-05
153600;0.02334152925759554;0.01161610335111618;0.06198164448142052;0.016494667157530785;0.014420279564655882;0.00020794446272283206
155648;0.02047744384035468;0.01132245548069477;0.03672129660844803;0.020079760812222958;0.006644057502980584;4.4143500102912594e-05
157696;0.021799599286168814;0.012021367438137531;0.04377115145325661;0.017264965921640396;0.010293074160034457;0.00010594737566396906
159744;0.021558275166898965;0.010983551852405071;0.051425542682409286;0.01829193625599146;0.010966963760547769;0.00012027429412516805
161792;0.04150214390829206;0.014941097237169743;0.11733022332191467;0.019326915964484215;0.03762710979509438;0.0014157993915320875
163840;0.023742320481687784;0.01002755481749773;0.05147186666727066;0.017338218167424202;0.013989836079051722;0.00019571551351873725
165888;0.026000045333057643;0.011746520176529884;0.04417247325181961;0.02474782057106495;0.010546248223796835;0.00011122335159793789
167936;0.024033802468329667;0.011365417391061783;0.06374409049749374;0.015539135318249464;0.01654149627892569;0.0002736210991457125
169984;0.03137637544423342;0.016353480517864227;0.06411002576351166;0.02907587308436632;0.014091581290205067;0.0001985726632584575
172032;0.019409790728241207;0.011278348974883556;0.03517354652285576;0.016998274251818657;0.007275222673268426;5.2928864945638975e-05
