Wall time,Step,Value
1741456985.003369,2048,278.839111328125
1741456985.005284,4096,284.9978332519531
1741456985.007292,6144,293.36798095703125
1741456985.0094,8192,300.3326416015625
1741456985.011259,10240,306.26904296875
1741456985.013309,12288,310.37799072265625
1741456985.015342,14336,313.2012634277344
1741456985.017315,16384,319.9913635253906
1741456985.019307,18432,327.6824035644531
1741456985.021257,20480,335.8847351074219
1741456985.02347,22528,346.5129089355469
1741456985.025342,24576,355.6186218261719
1741456985.027288,26624,362.42266845703125
1741456985.02933,28672,374.8125305175781
1741456985.031356,30720,384.9891357421875
1741456985.033252,32768,395.5625
1741456985.035336,34816,406.17791748046875
1741456985.037386,36864,418.02581787109375
1741456985.039251,38912,428.2798156738281
1741456985.041289,40960,439.93756103515625
1741456985.04334,43008,454.419921875
1741456985.045254,45056,467.18707275390625
1741456985.047295,47104,480.0589599609375
1741456985.050695,49152,493.5705261230469
1741456985.053389,51200,510.2579650878906
1741456985.055275,53248,533.6954956054688
1741456985.057323,55296,556.0267333984375
1741456985.059362,57344,579.156494140625
1741456985.061246,59392,603.51513671875
1741456985.063328,61440,627.9873657226562
1741456985.065359,63488,654.0342407226562
1741456985.067245,65536,687.4139404296875
1741456985.069301,67584,713.4671020507812
1741456985.071367,69632,740.534912109375
1741456985.073263,71680,768.1585083007812
1741456985.075293,73728,795.4376220703125
1741456985.077417,75776,823.3751831054688
1741456985.079339,77824,851.9723510742188
1741456985.081371,79872,879.600341796875
1741456985.083296,81920,906.6304931640625
1741456985.08533,83968,933.7161254882812
1741456985.087355,86016,965.814697265625
1741456985.089279,88064,992.1251220703125
1741456985.091329,90112,1018.0098876953125
1741456985.093251,92160,1042.7269287109375
1741456985.095433,94208,1067.3890380859375
1741456985.097417,96256,1092.5396728515625
1741456985.099329,98304,1117.3160400390625
1741456985.10134,100352,1141.249755859375
1741456985.103223,102400,1165.501953125
1741456985.105246,104448,1188.9952392578125
1741456985.107327,106496,1213.409423828125
1741456985.10933,108544,1240.5555419921875
1741456985.111274,110592,1260.1751708984375
1741456985.113259,112640,1282.0400390625
1741456985.11538,114688,1302.0323486328125
1741456985.117247,116736,1322.0601806640625
1741456985.119317,118784,1340.782470703125
1741456985.121396,120832,1359.0841064453125
1741456985.123278,122880,1376.236328125
1741456985.125278,124928,1391.928955078125
1741456985.12759,126976,1407.197509765625
1741456985.129301,129024,1427.6356201171875
1741456985.131318,131072,1442.6077880859375
1741456985.133254,133120,1458.102783203125
1741456985.135321,135168,1473.5396728515625
1741456985.137304,137216,1488.10546875
1741456985.13925,139264,1501.96337890625
1741456985.141396,141312,1515.6024169921875
1741456985.143407,143360,1529.784423828125
1741456985.145275,145408,1541.864990234375
1741456985.14738,147456,1553.3687744140625
1741456985.149283,149504,1566.994873046875
1741456985.151403,151552,1577.811279296875
1741456985.153328,153600,1586.3419189453125
1741456985.15554,155648,1596.3287353515625
1741456985.157479,157696,1606.47509765625
1741456985.160708,159744,1618.278564453125
1741456985.166728,161792,1628.28173828125
1741456985.169239,163840,1637.9495849609375
1741456985.171236,165888,1647.825439453125
1741456985.173308,167936,1656.6864013671875
1741456985.175329,169984,1665.8887939453125
1741456985.177259,172032,1676.78759765625
1741456985.179275,174080,1687.335693359375
1741456985.181328,176128,1696.6961669921875
1741456985.183338,178176,1705.37841796875
1741456985.185273,180224,1714.337158203125
1741456985.18727,182272,1722.0006103515625
1741456985.189405,184320,1730.4053955078125
1741456985.191398,186368,1738.4937744140625
1741456985.193316,188416,1747.6240234375
1741456985.195235,190464,1755.203857421875
1741456985.197268,192512,1765.0048828125
1741456985.199295,194560,1772.772705078125
1741456985.201306,196608,1779.6201171875
1741456985.203343,198656,1787.8431396484375
1741456985.205403,200704,1795.6494140625
