Wall time,Step,Value
1743699453.593326,2048,80.79112243652344
1743699453.593717,4096,81.78421020507812
1743699453.594049,6144,86.94505310058594
1743699453.594377,8192,88.68770599365234
1743699453.594721,10240,94.47479248046875
1743699453.595078,12288,98.4842300415039
1743699453.5954,14336,101.50675964355469
1743699453.595755,16384,110.40416717529297
1743699453.596131,18432,118.1046371459961
1743699453.59646,20480,124.31221008300781
1743699453.596801,22528,130.72874450683594
1743699453.597152,24576,136.69873046875
1743699453.597507,26624,143.19091796875
1743699453.597834,28672,147.11386108398438
1743699453.59818,30720,151.52438354492188
1743699453.598571,32768,157.2283172607422
1743699453.598898,34816,164.69778442382812
1743699453.599244,36864,171.10400390625
1743699453.599625,38912,178.9900665283203
1743699453.599951,40960,186.63282775878906
1743699453.600283,43008,198.6981964111328
1743699453.600642,45056,208.42987060546875
1743699453.601003,47104,216.33860778808594
1743699453.601327,49152,226.4685821533203
1743699453.601673,51200,234.59364318847656
1743699453.602036,53248,243.722412109375
1743699453.60236,55296,252.82717895507812
1743699453.602702,57344,264.23016357421875
1743699453.603075,59392,275.626220703125
1743699453.603417,61440,286.82794189453125
1743699453.603758,63488,300.0061950683594
1743699453.604098,65536,313.082275390625
1743699453.604472,67584,325.29473876953125
1743699453.604801,69632,340.0441589355469
1743699453.605139,71680,354.4112854003906
1743699453.605534,73728,369.2424011230469
1743699453.605861,75776,385.93975830078125
1743699453.606196,77824,401.3453369140625
1743699453.606577,79872,418.4381103515625
1743699453.606903,81920,435.7475280761719
1743699453.607229,83968,452.1807861328125
1743699453.607583,86016,478.1763916015625
1743699453.607943,88064,495.7004089355469
1743699453.608267,90112,513.8468017578125
1743699453.608606,92160,532.826416015625
1743699453.608968,94208,551.483154296875
1743699453.609288,96256,569.904052734375
1743699453.609623,98304,588.4176635742188
1743699453.609963,100352,607.447998046875
1743699453.610317,102400,637.4773559570312
1743699453.610647,104448,667.196533203125
1743699453.610989,106496,698.0011596679688
1743699453.611355,108544,730.2066040039062
1743699453.611686,110592,762.9827270507812
1743699453.612016,112640,797.40625
1743699453.612364,114688,833.3556518554688
1743699453.612725,116736,867.4854736328125
1743699453.613054,118784,901.6731567382812
1743699453.613397,120832,937.2352294921875
1743699453.613758,122880,973.3782348632812
1743699453.614083,124928,1010.4032592773438
1743699453.614411,126976,1047.8907470703125
1743699453.614781,129024,1105.7138671875
1743699453.61511,131072,1144.9376220703125
1743699453.615439,133120,1184.9715576171875
1743699453.615781,135168,1223.2359619140625
1743699453.61613,137216,1262.8291015625
1743699453.616462,139264,1301.806640625
1743699453.616804,141312,1341.726318359375
1743699453.617166,143360,1380.687744140625
1743699453.617496,145408,1420.156005859375
