Wall time,Step,Value
1743699301.94513,2048,21.574237823486328
1743699301.945475,4096,17.491355895996094
1743699301.94583,6144,16.483121871948242
1743699301.946179,8192,14.898175239562988
1743699301.946536,10240,15.335826873779297
1743699301.946871,12288,14.3292875289917
1743699301.947201,14336,13.240175247192383
1743699301.947572,16384,12.355070114135742
1743699301.94792,18432,16.109785079956055
1743699301.94825,20480,15.81168270111084
1743699301.948597,22528,12.761378288269043
1743699301.948931,24576,14.105411529541016
1743699301.949295,26624,13.632964134216309
1743699301.949635,28672,14.302846908569336
1743699301.949974,30720,15.169500350952148
1743699301.950303,32768,18.157920837402344
1743699301.950648,34816,20.44200897216797
1743699301.951028,36864,19.877098083496094
1743699301.95136,38912,21.13410758972168
1743699301.951708,40960,21.264360427856445
1743699301.952047,43008,20.07042121887207
1743699301.952377,45056,19.46666717529297
1743699301.952723,47104,21.621826171875
1743699301.953059,49152,22.04370880126953
1743699301.953394,51200,21.45332908630371
1743699301.953734,53248,21.242374420166016
1743699301.95407,55296,22.800106048583984
1743699301.954404,57344,23.546785354614258
1743699301.954741,59392,23.400588989257812
1743699301.95509,61440,23.287439346313477
1743699301.955421,63488,24.25177574157715
1743699301.955759,65536,24.142545700073242
1743699301.956089,67584,25.165626525878906
1743699301.956425,69632,26.271631240844727
1743699301.956763,71680,26.823280334472656
1743699301.957093,73728,27.308870315551758
1743699301.957429,75776,29.212066650390625
1743699301.957767,77824,30.527498245239258
1743699301.958094,79872,32.59144592285156
1743699301.958428,81920,34.748653411865234
1743699301.958766,83968,35.3098258972168
1743699301.959094,86016,39.63895034790039
1743699301.95943,88064,41.69538116455078
1743699301.959768,90112,44.764156341552734
1743699301.960097,92160,45.91407775878906
1743699301.960429,94208,48.378173828125
1743699301.960775,96256,49.99750518798828
1743699301.961103,98304,52.06729507446289
1743699301.961656,100352,53.87117385864258
1743699301.962001,102400,56.311710357666016
1743699301.962331,104448,59.39473342895508
1743699301.962673,106496,63.478477478027344
1743699301.963009,108544,67.52650451660156
1743699301.96334,110592,71.0771713256836
1743699301.963684,112640,75.4699935913086
1743699301.964015,114688,80.31168365478516
1743699301.964343,116736,85.0152359008789
1743699301.964688,118784,90.22278594970703
1743699301.96502,120832,95.91502380371094
1743699301.965352,122880,101.48452758789062
1743699301.965689,124928,106.30936431884766
1743699301.966021,126976,112.10810852050781
1743699301.966353,129024,120.80976867675781
1743699301.966692,131072,127.12677001953125
1743699301.967022,133120,131.59190368652344
1743699301.967353,135168,138.34031677246094
1743699301.967695,137216,144.72666931152344
1743699301.968028,139264,151.22467041015625
1743699301.96836,141312,156.56935119628906
1743699301.968699,143360,162.3241424560547
1743699301.96903,145408,168.0489501953125
1743699301.969358,147456,173.3606414794922
1743699301.969699,149504,177.82949829101562
1743699301.970029,151552,183.01034545898438
1743699301.970358,153600,189.52243041992188
1743699301.970694,155648,195.37501525878906
1743699301.971023,157696,201.0560760498047
1743699301.971351,159744,205.25936889648438
1743699301.971689,161792,210.3908233642578
1743699301.972017,163840,215.5074005126953
1743699301.972349,165888,218.87823486328125
1743699301.972695,167936,224.50823974609375
1743699301.973026,169984,228.274169921875
1743699301.973357,172032,235.41712951660156
1743699301.973701,174080,239.79824829101562
1743699301.974031,176128,244.13436889648438
1743699301.974364,178176,246.85557556152344
1743699301.974703,180224,251.44976806640625
1743699301.975035,182272,253.32479858398438
1743699301.975364,184320,257.336669921875
1743699301.975704,186368,260.9006042480469
1743699301.976036,188416,263.1528625488281
1743699301.976365,190464,265.2098388671875
1743699301.976705,192512,267.96905517578125
1743699301.97704,194560,269.96697998046875
1743699301.97737,196608,272.22802734375
1743699301.977707,198656,275.0889892578125
1743699301.978038,200704,277.4823303222656
1743699301.978555,202752,279.3321228027344
1743699301.978886,204800,280.4404602050781
1743699301.979215,206848,280.6914367675781
1743699301.9797,208896,281.9181213378906
1743699301.980038,210944,283.553466796875
1743699301.980367,212992,285.2837219238281
1743699301.980703,215040,286.72442626953125
1743699301.98104,217088,287.6656494140625
1743699301.981369,219136,287.29681396484375
1743699301.981706,221184,288.7366027832031
1743699301.982034,223232,288.3316955566406
1743699301.982364,225280,288.3037109375
1743699301.982704,227328,288.43377685546875
1743699301.983035,229376,289.45556640625
1743699301.983364,231424,289.3700866699219
1743699301.983707,233472,290.36279296875
1743699301.984037,235520,289.64422607421875
1743699301.984366,237568,288.646728515625
1743699301.984706,239616,287.94891357421875
1743699301.985038,241664,287.3247985839844
1743699301.985367,243712,287.2038269042969
1743699301.985705,245760,285.40057373046875
1743699301.98604,247808,284.8656005859375
1743699301.986372,249856,284.3803405761719
1743699301.986713,251904,282.3346862792969
1743699301.987043,253952,281.417236328125
1743699301.987373,256000,280.0393981933594
1743699301.987709,258048,278.7425231933594
1743699301.988038,260096,278.22576904296875
1743699301.988369,262144,277.4573669433594
1743699301.988708,264192,276.15863037109375
1743699301.989039,266240,275.12261962890625
1743699301.989368,268288,273.89666748046875
1743699301.989709,270336,272.6326599121094
1743699301.990037,272384,270.9869079589844
1743699301.990376,274432,269.20361328125
1743699301.990713,276480,266.625732421875
1743699301.991044,278528,265.3500061035156
1743699301.991373,280576,262.79180908203125
1743699301.991713,282624,261.76361083984375
1743699301.992043,284672,260.0145568847656
1743699301.992372,286720,258.44854736328125
1743699301.99271,288768,257.2198181152344
1743699301.993038,290816,255.27035522460938
1743699301.993365,292864,253.6195068359375
1743699301.993703,294912,252.4915313720703
1743699301.994031,296960,250.61181640625
1743699301.994365,299008,248.27064514160156
1743699301.994706,301056,246.54151916503906
1743699301.995036,303104,243.48287963867188
1743699301.995367,305152,241.7110137939453
1743699301.995705,307200,239.49224853515625
1743699301.996038,309248,237.1187744140625
1743699301.996367,311296,234.7335968017578
1743699301.996706,313344,232.46311950683594
1743699301.997036,315392,230.85125732421875
1743699301.997363,317440,228.78492736816406
1743699301.997699,319488,225.8343963623047
1743699301.998028,321536,222.9929962158203
1743699301.998356,323584,220.83692932128906
1743699301.998694,325632,218.4503173828125
1743699301.999024,327680,215.9708251953125
1743699301.999358,329728,214.3297882080078
1743699301.999694,331776,212.02127075195312
1743699302.000024,333824,210.61062622070312
1743699302.000349,335872,209.14381408691406
1743699302.000681,337920,208.66822814941406
1743699302.00101,339968,207.39297485351562
1743699302.001339,342016,205.6977996826172
1743699302.001678,344064,204.3147735595703
1743699302.002009,346112,203.27455139160156
1743699302.002337,348160,201.90150451660156
1743699302.002674,350208,200.76512145996094
1743699302.003002,352256,199.55361938476562
1743699302.003333,354304,197.70352172851562
1743699302.003674,356352,196.87942504882812
1743699302.004009,358400,196.5736846923828
1743699302.004338,360448,196.5517120361328
1743699302.004679,362496,195.55323791503906
1743699302.005027,364544,194.30084228515625
1743699302.005368,366592,192.9865264892578
1743699302.005722,368640,191.80677795410156
1743699302.006058,370688,189.40957641601562
1743699302.006387,372736,189.56678771972656
1743699302.006727,374784,188.746337890625
1743699302.007056,376832,188.6667938232422
1743699302.007381,378880,188.3876953125
1743699302.007728,380928,187.73165893554688
1743699302.008056,382976,186.9373321533203
1743699302.008385,385024,186.77285766601562
1743699302.008727,387072,186.49981689453125
1743699302.009055,389120,185.65011596679688
1743699302.009381,391168,185.73329162597656
1743699302.009718,393216,184.55453491210938
1743699302.010049,395264,183.3558349609375
1743699302.010384,397312,181.96385192871094
1743699302.010727,399360,182.12188720703125
1743699302.011059,401408,180.0333709716797
1743699302.011388,403456,179.62930297851562
1743699302.011726,405504,179.64913940429688
1743699302.012055,407552,180.23011779785156
1743699302.012385,409600,179.1634063720703
1743699302.012728,411648,180.2266082763672
1743699302.01321,413696,178.53517150878906
1743699302.014214,415744,178.23587036132812
1743699302.014644,417792,178.3892822265625
1743699302.014994,419840,178.22593688964844
1743699302.01533,421888,177.8553009033203
1743699302.015675,423936,177.1335906982422
1743699302.016011,425984,177.3081817626953
1743699302.016348,428032,176.63128662109375
1743699302.016689,430080,173.9416046142578
1743699302.017023,432128,172.55422973632812
1743699302.017354,434176,171.9777374267578
1743699302.017694,436224,172.1726531982422
1743699302.018033,438272,172.79214477539062
1743699302.018363,440320,173.55911254882812
1743699302.018702,442368,174.8544158935547
1743699302.019031,444416,175.87847900390625
1743699302.019361,446464,177.62722778320312
1743699302.019713,448512,178.59555053710938
1743699302.020043,450560,179.7784423828125
1743699302.020377,452608,180.78907775878906
1743699302.020721,454656,182.60484313964844
1743699302.021053,456704,183.62315368652344
1743699302.021396,458752,183.42774963378906
1743699302.021735,460800,183.49600219726562
1743699302.022065,462848,182.8594512939453
1743699302.022396,464896,183.94900512695312
1743699302.022738,466944,184.8549346923828
1743699302.023078,468992,185.1863250732422
1743699302.023409,471040,185.9973907470703
1743699302.023749,473088,186.13461303710938
1743699302.02408,475136,187.38023376464844
1743699302.02442,477184,189.23204040527344
1743699302.024772,479232,190.79867553710938
1743699302.025104,481280,192.47381591796875
1743699302.025437,483328,192.22398376464844
1743699302.025776,485376,194.0338897705078
1743699302.026157,487424,195.1851348876953
1743699302.026495,489472,191.23196411132812
1743699302.026828,491520,188.7129364013672
1743699302.027158,493568,187.65159606933594
1743699302.027534,495616,186.82357788085938
1743699302.027907,497664,185.86819458007812
1743699302.028241,499712,184.20223999023438
1743699302.028582,501760,185.2044677734375
1743699302.028913,503808,186.06640625
1743699302.02926,505856,186.4849395751953
1743699302.029621,507904,185.38990783691406
1743699302.029953,509952,186.40122985839844
1743699302.030291,512000,185.28175354003906
1743699302.030633,514048,186.38967895507812
1743699302.030993,516096,185.7953643798828
1743699302.031334,518144,186.5277099609375
1743699302.031676,520192,186.00167846679688
1743699302.03201,522240,186.679931640625
1743699302.032342,524288,185.81158447265625
1743699302.032714,526336,183.19212341308594
1743699302.033052,528384,181.595947265625
1743699302.033382,530432,180.62979125976562
1743699302.033722,532480,180.51376342773438
1743699302.034053,534528,179.7372283935547
1743699302.034427,536576,178.2652130126953
1743699302.034764,538624,176.37997436523438
1743699302.035095,540672,175.09095764160156
1743699302.035427,542720,172.8162078857422
1743699302.03578,544768,172.55386352539062
1743699302.036141,546816,171.73814392089844
1743699302.036485,548864,172.04876708984375
1743699302.036819,550912,171.7666015625
1743699302.037151,552960,171.1117401123047
1743699302.03751,555008,169.52960205078125
1743699302.037865,557056,171.5081787109375
1743699302.038196,559104,172.0584259033203
1743699302.038542,561152,171.76072692871094
1743699302.038877,563200,171.68069458007812
1743699302.03924,565248,170.49188232421875
1743699302.03958,567296,170.6221160888672
1743699302.03991,569344,171.96646118164062
1743699302.040241,571392,171.70082092285156
1743699302.04058,573440,172.68031311035156
1743699302.040949,575488,171.1669921875
1743699302.041285,577536,168.55955505371094
1743699302.041629,579584,167.52532958984375
1743699302.041959,581632,167.09800720214844
1743699302.042298,583680,167.3717041015625
1743699302.042661,585728,166.0189971923828
1743699302.042997,587776,165.0912628173828
1743699302.043329,589824,165.17543029785156
1743699302.043682,591872,164.70944213867188
1743699302.044048,593920,164.82247924804688
1743699302.044395,595968,165.38751220703125
1743699302.044736,598016,167.03237915039062
1743699302.045067,600064,167.3975830078125
1743699302.045395,602112,168.50770568847656
1743699302.045771,604160,168.51211547851562
1743699302.046101,606208,168.2274627685547
1743699302.046434,608256,168.79115295410156
1743699302.046781,610304,169.9359588623047
1743699302.047116,612352,168.58285522460938
1743699302.047503,614400,167.50270080566406
1743699302.047836,616448,165.17678833007812
1743699302.048169,618496,163.7389678955078
1743699302.04851,620544,164.12384033203125
1743699302.048856,622592,166.21852111816406
1743699302.049202,624640,167.8914794921875
1743699302.049549,626688,170.9957733154297
1743699302.049882,628736,170.441650390625
1743699302.050215,630784,171.63323974609375
1743699302.050581,632832,171.4654998779297
1743699302.050924,634880,171.74464416503906
1743699302.051255,636928,174.89151000976562
1743699302.051595,638976,181.94532775878906
1743699302.051926,641024,190.85462951660156
1743699302.0523,643072,196.83335876464844
1743699302.052643,645120,202.8943328857422
1743699302.052974,647168,207.47047424316406
1743699302.053303,649216,212.36273193359375
1743699302.05364,651264,217.66897583007812
1743699302.054012,653312,223.89187622070312
1743699302.054343,655360,228.64805603027344
1743699302.054688,657408,233.8553924560547
1743699302.055027,659456,239.7923583984375
1743699302.055375,661504,245.28485107421875
1743699302.05573,663552,250.51336669921875
1743699302.056058,665600,254.1398468017578
1743699302.056388,667648,257.0227966308594
1743699302.056727,669696,258.0924377441406
1743699302.057081,671744,260.7420349121094
1743699302.057424,673792,263.082275390625
1743699302.057774,675840,265.5371398925781
1743699302.058109,677888,268.9537048339844
1743699302.058439,679936,271.56982421875
1743699302.058816,681984,274.1955261230469
1743699302.059144,684032,280.1200256347656
1743699302.059483,686080,283.6404113769531
1743699302.059814,688128,285.360107421875
1743699302.060147,690176,285.6826477050781
1743699302.060527,692224,284.95135498046875
1743699302.060859,694272,285.5701599121094
1743699302.06119,696320,285.3501892089844
1743699302.061548,698368,287.2046203613281
1743699302.061895,700416,288.05224609375
1743699302.062238,702464,288.49688720703125
1743699302.06258,704512,290.1332702636719
1743699302.062912,706560,292.70318603515625
1743699302.063248,708608,294.220458984375
1743699302.063627,710656,296.3544616699219
1743699302.063957,712704,298.765869140625
