Wall time,Step,Value
1743699356.217521,2048,80.79112243652344
1743699356.217846,4096,81.78421020507812
1743699356.218171,6144,86.94505310058594
1743699356.218507,8192,88.68770599365234
1743699356.218867,10240,94.47479248046875
1743699356.219193,12288,98.4842300415039
1743699356.219531,14336,101.50675964355469
1743699356.219856,16384,110.40416717529297
1743699356.220183,18432,118.1046371459961
1743699356.220553,20480,124.31221008300781
1743699356.220884,22528,130.72874450683594
1743699356.221211,24576,136.69873046875
1743699356.221547,26624,143.19091796875
1743699356.221872,28672,147.11386108398438
1743699356.222229,30720,151.52438354492188
1743699356.222567,32768,157.2283172607422
1743699356.222895,34816,164.69778442382812
1743699356.223224,36864,171.10400390625
1743699356.223559,38912,178.9900665283203
1743699356.223923,40960,186.63282775878906
1743699356.224248,43008,198.6981964111328
1743699356.224583,45056,208.42987060546875
1743699356.22491,47104,216.33860778808594
1743699356.225235,49152,226.4685821533203
1743699356.225598,51200,234.59364318847656
1743699356.225923,53248,243.722412109375
1743699356.226249,55296,252.82717895507812
1743699356.226584,57344,264.23016357421875
1743699356.226908,59392,275.626220703125
1743699356.227282,61440,286.82794189453125
1743699356.227619,63488,300.0061950683594
1743699356.227943,65536,313.082275390625
1743699356.228267,67584,325.29473876953125
1743699356.228602,69632,340.0441589355469
1743699356.228956,71680,354.4112854003906
1743699356.229277,73728,369.2424011230469
1743699356.229609,75776,385.93975830078125
1743699356.229931,77824,401.3453369140625
1743699356.230257,79872,418.4381103515625
1743699356.230633,81920,435.7475280761719
1743699356.230961,83968,452.1807861328125
1743699356.231286,86016,478.1763916015625
1743699356.231619,88064,495.7004089355469
1743699356.231942,90112,513.8468017578125
1743699356.232295,92160,532.826416015625
1743699356.23263,94208,551.483154296875
1743699356.232951,96256,569.904052734375
1743699356.233273,98304,588.4176635742188
1743699356.233606,100352,607.447998046875
1743699356.233972,102400,637.4773559570312
1743699356.234295,104448,667.196533203125
1743699356.234629,106496,698.0011596679688
1743699356.234953,108544,730.2066040039062
1743699356.235275,110592,762.9827270507812
1743699356.235644,112640,797.40625
1743699356.235969,114688,833.3556518554688
1743699356.236292,116736,867.4854736328125
1743699356.236629,118784,901.6731567382812
1743699356.236953,120832,937.2352294921875
1743699356.237317,122880,973.3782348632812
1743699356.237652,124928,1010.4032592773438
1743699356.237975,126976,1047.8907470703125
1743699356.238299,129024,1105.7138671875
1743699356.238634,131072,1144.9376220703125
1743699356.238988,133120,1184.9715576171875
1743699356.239312,135168,1223.2359619140625
1743699356.239648,137216,1262.8291015625
1743699356.239973,139264,1301.806640625
1743699356.240305,141312,1341.726318359375
1743699356.24067,143360,1380.687744140625
1743699356.240995,145408,1420.156005859375
1743699356.241317,147456,1461.1116943359375
1743699356.241649,149504,1500.8623046875
1743699356.241978,151552,1541.575439453125
1743699356.242326,153600,1581.8265380859375
1743699356.242661,155648,1621.862548828125
1743699356.242983,157696,1661.5155029296875
1743699356.243305,159744,1700.2750244140625
1743699356.243648,161792,1739.34814453125
1743699356.243993,163840,1777.628662109375
1743699356.244314,165888,1815.8763427734375
1743699356.244663,167936,1854.508056640625
1743699356.244986,169984,1891.8072509765625
1743699356.24533,172032,1948.124267578125
