;mean;min;max;median;std;var
493568;0.05951171964406967;0.04248046875;0.08940429985523224;0.0531005859375;0.01447856997361401;0.00020962898848083723
495616;0.05753418058156967;0.036376953125;0.08012695610523224;0.05937500111758709;0.014978811471924473;0.00022436479311145618
497664;0.055605468712747096;0.02329101599752903;0.10434570163488388;0.05046386644244194;0.021771231464737025;0.0004739865194911555
499712;0.05449218694120646;0.02753906324505806;0.08652343600988388;0.05917968787252903;0.0204276116491066;0.0004172873176867157
501760;0.06889160126447677;0.05327148362994194;0.093505859375;0.06484374962747097;0.014687796114148612;0.00021573135469079904
503808;0.062221679463982583;0.03325195237994194;0.09609375149011612;0.05922851525247097;0.018764770324667144;0.0003521166053375087
505856;0.04708984293974936;0.0072265625931322575;0.07636718451976776;0.0423583984375;0.020655914260249566;0.00042666679392678144
507904;0.045322266221046445;0.03315429762005806;0.063232421875;0.04423828236758709;0.009522755975893532;9.068288137641598e-05
509952;0.053520507737994195;0.017822265625;0.07924804836511612;0.05180664174258709;0.018544500832006084;0.0003438985111082744
512000;0.06293457001447678;0.02788085862994194;0.10659179836511612;0.06123046763241291;0.024446028758280103;0.0005976083220506579
514048;0.06042968742549419;0.03271484375;0.129638671875;0.04892578162252903;0.02582245450782523;0.0006667991568087035
516096;0.05688964873552323;0.03168945387005806;0.08647461235523224;0.05410156212747097;0.01603561189077067;0.00025714084871142573
518144;0.056933593563735486;0.02841796912252903;0.09970702975988388;0.0579833984375;0.01922608196810923;0.00036964222784445494
520192;0.060263671539723875;0.02841796912252903;0.08164062350988388;0.06350097805261612;0.017926981813610264;0.00032137667694551316
522240;0.05811035092920065;0.02651367150247097;0.12275390326976776;0.04531249962747097;0.029082584947554557;0.0008457967472317269
524288;0.07727050669491291;0.03388671949505806;0.11459960788488388;0.08088378608226776;0.024791604257578193;0.0006146236416643692
526336;0.06848632842302323;0.04248046875;0.10502929985523224;0.06452636793255806;0.019531655423941016;0.0003814855635995645
528384;0.05907714851200581;0.04111327975988388;0.08095703274011612;0.05720214731991291;0.01409172364626469;0.00019857667532269542
530432;0.05687500014901161;0.02802734449505806;0.081298828125;0.05891113169491291;0.01614963684256656;0.00026081077014678325
532480;0.06687988229095936;0.02436523512005806;0.09418945014476776;0.06411132961511612;0.021487459475700747;0.00046171091471988176
534528;0.0687451172620058;0.03178710862994194;0.10004882514476776;0.07004394382238388;0.023426210801467177;0.0005487873525147775
536576;0.06288574151694774;0.04204101487994194;0.08022461086511612;0.06550292670726776;0.013423533348520294;0.00018019124755883645
538624;0.0680517576634884;0.02153320237994194;0.12773437798023224;0.07197265326976776;0.027696895848003694;0.0007671180396151643
540672;0.048149413987994195;0.03125;0.08500976860523224;0.04443359375;0.0156396184595497;0.0002445976655602878
542720;0.05463867131620646;0.02456054650247097;0.07514648139476776;0.0577392578125;0.013314669259530832;0.00017728041749069532
544768;0.06077148467302322;0.04355468600988388;0.07504882663488388;0.06276855617761612;0.010186867063041262;0.00010377226056007492
546816;0.05209960900247097;0.03300781175494194;0.07758788764476776;0.04682617075741291;0.015282158088689598;0.0002335443558477009
548864;0.058291015401482585;0.03413086012005806;0.10493163764476776;0.05573730543255806;0.01770958775520599;0.00031362949845934195
550912;0.057807616889476776;0.02197265625;0.08330078423023224;0.05793456919491291;0.01743985145448872;0.0003041484187546323
552960;0.06050781309604645;0.03681640699505806;0.09306640923023224;0.0577392578125;0.016026203407567392;0.0002568391956607247
555008;0.06048339828848839;0.02167968824505806;0.08198241889476776;0.06613769382238388;0.018069837696222255;0.0003265190343678148
557056;0.050146484188735484;0.03022461012005806;0.07802734524011612;0.0443115234375;0.01850667076711532;0.00034249686288240075
559104;0.07088867090642452;0.03867187350988388;0.10566405951976776;0.06511230394244194;0.020210724226949858;0.00040847337377781796
561152;0.07825195305049419;0.04438476637005806;0.11606445163488388;0.07421875;0.01905352257391012;0.0003630367224745025
563200;0.06054687481373548;0.02231445349752903;0.13603515923023224;0.05727539025247097;0.030451491445882172;0.0009272933312786351
565248;0.05653808619827032;0.02973632887005806;0.08828125149011612;0.051025390625;0.02240155842122512;0.0005018298196995621
567296;0.06465331967920065;0.03090820275247097;0.09604492038488388;0.06765136495232582;0.01989730783004857;0.00039590285888371215
569344;0.058564452640712264;0.02895507775247097;0.09467773139476776;0.05393066443502903;0.019258373475776965;0.00037088494893250975
571392;0.06127929668873548;0.02138671837747097;0.12290038913488388;0.05986328050494194;0.02622845791396369;0.0006879320045445645
573440;0.061669921875;0.03554687649011612;0.13002929091453552;0.05339355580508709;0.026282441462969097;0.0006907667292543972
575488;0.06621093787252903;0.03618163987994194;0.113037109375;0.06198730692267418;0.022405108518402293;0.000501988887721383
577536;0.06326660215854644;0.03520507737994194;0.09291992336511612;0.06477050855755806;0.01756045768219851;0.00030836967400828475
